Year|Country|Farmer|Characteristics|Predicted Score|True Score|Model Error|URL|latitude|longitude
2009|Bolivia|Braulio Luque Yana|black currant, ripe prunes, blackberry, jasmine, rose, peach, floral, cherry, mango, passionfruit, cedar, tobacco, honey, sugar cane, lively, brilliant, currantlike, effervescent, alive, grapefruitlike, clean, translucent, violet, rounded, complete, viscous, structured, complex, |90.72000122070312|92.05|1.3299987792968722|https://cupofexcellence.org/directory/wpbdp_category/bolivia-2009/|-16.290154|-63.588653
2017|Costa Rica|Grupo Los Grande de Copey S.A.|floral, orange, peach, mango, black tea, jasmine, rose, papaya, cherry, watermelon, green apple, floral,, citric malic, juicy, complex, lingering flavor in finish, saturated flavors, smooth, silky, round, elegant, raspberry, |88.75|92.0|3.25|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2017/|9.748917|-83.753428
2017|Costa Rica|Grupo Los Grande de Copey S.A.|floral, orange, peach, mango, black tea, jasmine, rose, papaya, cherry, watermelon, green apple, floral,, citric malic, juicy, complex, lingering flavor in finish, saturated flavors, smooth, silky, round, elegant, raspberry, |88.75|92.0|3.25|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2017/|9.748917|-83.753428
2009|Guatemala|El Injerto, S. A.|prune, dark chocolate and red wine, floral, perfume, hibiscus spearmint, honey dew, passion fruit, vanillapeach combination mandarin orange, explosive flavor, bright, big, brisk, with spine grapefruit good structure, clean clear acidity, Big depth, multi dimensional, jasmine, complex, syrupy long aftertatse, |89.58999633789062|91.98|2.390003662109379|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2009/|15.783470999999999|-90.23075899999999
2018|Brazil|Salvador da Paixão Mesquita|jasmine, sugar cane, green apple, guava, mango, peach, apricot, lychee, star fruit, bergamot, strawberry, milk chocolate ice cream, roasted nuts, bright, raspberry, clean, elegant, pear, jasmine, long finish, velvety, creamy body, long finish, green apple, papaya, mango, honey, floral, elegant body, |90.3499984741211|91.91|1.5600015258789028|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2018/|-14.235004|-51.92528
2017|Brazil|LUIZ HENRIQUE MACEDO TEIXEIRA|Pineapple, mandarin, apricot, orange zest, sugar cane, floral, Tangy, winy, citric, winy, mellow, bright, Red wine, passion fruit, exotic, crystal clear, amaretto aftertaste, creamy, complex, |88.80000305175781|91.87|3.0699969482421916|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2017/|-14.235004|-51.92528
2017|Brazil|LUIZ HENRIQUE MACEDO TEIXEIRA|pineapple, mandarin, apricot, orange zest, sugar cane, floral, tangy, winy, citric, winy, mellow, bright, red wine, passion fruit, exotic, crystal clear, amaretto aftertaste, creamy, complex,, |88.80000305175781|91.87|3.0699969482421916|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2017/|-14.235004|-51.92528
2019|Brazil|Merce Jordan Araújo Silva|black tea, caramel, chocolate, floral, honey, sweet milk, sugar cane, jasmine, orange marmalade, honey, spices, jammy, dulce de leche, intense, peach, rhubarb jam, apricot, pleasant, crisp, citric, juicy, complex, sweet lemon, very balanced, transparent, |91.30999755859376|91.84|0.5300024414062534|https://cupofexcellence.org/directory/wpbdp_category/brazil-2019/|-14.235004|-51.92528
2019|Honduras|Alma Aydee Pineda Alvarado|Champagne, grape, floral, raspberry, honey, jasmine, green tea, passionfruit, raisin, lychee, black currant, molasses, cedar, berries, Well rounded, complex, juicy, structured, bright, Buttery body, creamy and smooth, finish with caramel notes, tamarind, |90.72000122070312|91.84|1.1199987792968784|https://cupofexcellence.org/directory/wpbdp_category/honduras-2019/|15.199998999999998|-86.241905
2019|Honduras|Alma Aydee Pineda Alvarado|Champagne, grape, floral, raspberry, honey, jasmine, green tea, passionfruit, raisin, lychee, black currant, molasses, cedar, berries, Well rounded, complex, juicy, structured, bright, Buttery body, creamy and smooth, finish with caramel notes, tamarind, |90.72000122070312|91.84|1.1199987792968784|https://cupofexcellence.org/directory/wpbdp_category/honduras-2019/|15.199998999999998|-86.241905
2019|Brazil|Merce Jordan Araújo Silva|black tea, caramel, chocolate, floral, honey, sweet milk, sugar cane, jasmine, orange marmalade, honey, spices, jammy, dulce de leche, intense, peach, rhubarb jam, apricot, pleasant, crisp, citric, juicy, complex, sweet lemon, very balanced, transparent, |91.30999755859376|91.84|0.5300024414062534|https://cupofexcellence.org/directory/wpbdp_category/brazil-2019/|-14.235004|-51.92528
2009|Nicaragua|José Efrain Espinales Bautista|caramel, sweet, delicate, elegant, floral, orange, passion fruit syrupy, champagne, red wine, berries, Bordeaux, champagnelike, balanced with sweetness, subtle, gentle, apple, complex, lively, structure with spine, satiny syrupy body, multidimensional, fantastic aftertaste, creamy body, velvety mouth feel, perfect balance, |91.47000122070312|91.83|0.3599987792968733|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2009/|12.865416|-85.207229
2017|Honduras|Oscar Daniel Ramirez Valerio|honey, jasmine, grape, honey, lemon peel, papaya, honeysuckle, acidity, green apples concord grapes, structures, bergamot, perfume, pineapple, complex, nectar, dry wine, finish rose hips floral, |89.77999877929688|91.81|2.0300012207031277|https://cupofexcellence.org/directory/wpbdp_category/honduras-2017/|15.199998999999998|-86.241905
2017|Honduras|Oscar Daniel Ramirez Valerio|honey, jasmine, grape, honey, lemon peel, papaya, honeysuckle, acidity, green apples concord grapes, structures, bergamot, perfume, pineapple, complex, nectar, dry wine, finish rose hips floral, |89.77999877929688|91.81|2.0300012207031277|https://cupofexcellence.org/directory/wpbdp_category/honduras-2017/|15.199998999999998|-86.241905
2018|El Salvador|Margarita Lucia Diaz De Lopez|Floral, sugar cane, rose, vanilla, savory, peach, citrus, jasmine, Citric, malic, refined, complex, Transparent, silky, harmonious, smooth, |88.80000305175781|91.8|2.9999969482421847|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2018/|13.794185|-88.89653
2018|Nicaragua|Luis Alberto Balladarez Moncada|maracuya, melon, red wine, mango, raisin, green apple, cherry, cider, prune, stewed strawberries, and stewed fruit, complex, floral, tartaric, and juicy, maple syrup, winey, and effervescent, |88.70999908447266|91.8|3.0900009155273414|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2018/|12.865416|-85.207229
2018|El Salvador|Margarita Lucia Diaz De Lopez|Floral, sugar cane, rose, vanilla, savory, peach, citrus, jasmine, Citric, malic, refined, complex, Transparent, silky, harmonious, smooth, |88.80000305175781|91.8|2.9999969482421847|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2018/|13.794185|-88.89653
2018|Nicaragua|Luis Alberto Balladarez Moncada|maracuya, melon, red wine, mango, raisin, green apple, cherry, cider, prune, stewed strawberries, and stewed fruit, complex, floral, tartaric, and juicy, maple syrup, winey, and effervescent, |88.70999908447266|91.8|3.0900009155273414|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2018/|12.865416|-85.207229
2012|Brazil|Vinicius Jose Carneiro Pereira|strawberry, intense orange, lemon, mandarin, sugar cane juice, blackberry, cucumber, pineapple, lemon, |87.48999786376953|91.79|4.300002136230475|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2012/|-14.235004|-51.92528
2011|El Salvador|Fincal, S.A. De C.V.|cherry, lime, vanilla, fresh cream, grapefruit, floral, citrus, pear, lime, grapefruit, tangy orange, cherry, lime, vanilla, Muscat grape, apple, malic, sparkling, tartaric, lively, cherry, lemon, incredibly sweet, juicy, balanced, syrupy, smooth mouthfeel, consistent, |88.80000305175781|91.72|2.9199969482421864|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2011/|13.794185|-88.89653
2016|Honduras|Marysabel Caballero Garcia|Cherry blossoms, rose, strawberry lemonade, lemon curd, peach, wild rose coriander seed, papaya, lemongrass, red wine, jasmine, Lively, juicy malic, bright, crisp vibrant, Long, jammy finish, champagne finish, silky, |90.79000091552734|91.7|0.9099990844726592|https://cupofexcellence.org/directory/wpbdp_category/honduras-2016/|15.199998999999998|-86.241905
2016|Honduras|Marysabel Caballero Garcia|Cherry blossoms, rose, strawberry lemonade, lemon curd, peach, wild rose coriander seed, papaya, lemongrass, red wine, jasmine, Lively, juicy malic, bright, crisp vibrant, Long, jammy finish, champagne finish, silky, |90.79000091552734|91.7|0.9099990844726592|https://cupofexcellence.org/directory/wpbdp_category/honduras-2016/|15.199998999999998|-86.241905
2009|Colombia|Alejandro Florez|FlavorAroma Floral, sweet tobacco, sweet lemon, coconutcaramel Mixed fruits, black cherry, Complex citrus, raspberry, juicy, sweet lemon, firm acidity, Syrupy body, mouth clinging and smooth, very very clean, strawberry aftertaste, |88.73999786376953|91.68|2.940002136230476|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2009/|4.570868|-74.297333
2009|El Salvador|Maria Elena Avila Magaña De Muyshondt|blackberry chocolate, floral, cinnamon, tropical fruit, mandarin fruit punch, cherry pineapple orange, grapefruit, fruit bomb, green olive pointed complex Notes Bright finish long finish lively finish,Well structured, Creamy body, |89.86000061035156|91.68|1.8199993896484443|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2009/|13.794185|-88.89653
2012|Brazil|Luiz Flávio Pereira de Castro|floral, bouquet, tangerine, watermelon, papaya, fruit punch caramel, white peach, apricot, Japanese dark cherry, red fruits, malic, citric, lively, bright, complex, refined, integrated, well structured, alive, sensitive aftertaste, multidimensional, sweet luxurious, silky, juicy, creamy, |89.76000213623047|91.66|1.899997863769528|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2012/|-14.235004|-51.92528
2016|Brazil|Jose Joaquim Oliveira|Melon, honey, strawberry, apricot, cranberry, sugar cane, lime, mandarin, orange, mangosteen, jasmine, kiwi, raspberry, Refined, complex, multidimensional, Super juicy, very consistent, great balance, super clean, |89.63999938964844|91.66|2.020000610351559|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2016/|-14.235004|-51.92528
2016|Brazil|Jose Joaquim Oliveira|Melon, honey, strawberry, apricot, cranberry, sugar cane, lime, mandarin, orange, mangosteen, jasmine, kiwi, raspberry, Refined, complex, multidimensional, Super juicy, very consistent, great balance, super clean, |89.63999938964844|91.66|2.020000610351559|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2016/|-14.235004|-51.92528
2019|Colombia|Luis Gerardo Bravo Ordoñez|Orange, strawberry, pineapple, tangerine, marshmallow, green grape, lemon grass, cherry blossom, Citric, complex, Sugar cane, very clean, delicate, creamy, juicy, refined, |89.19999694824219|91.65|2.4500030517578186|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2019/|4.570868|-74.297333
2019|Colombia|Luis Gerardo Bravo Ordoñez|Orange, strawberry, pineapple, tangerine, marshmallow, green grape, lemon grass, cherry blossom, Citric, complex, Sugar cane, very clean, delicate, creamy, juicy, refined, |89.19999694824219|91.65|2.4500030517578186|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2019/|4.570868|-74.297333
2017|Honduras|Jorge Arturo Benitez Miranda|cake, white wine Melon, hibiscus, white grape, machine cherry, black cherry passion, manor peach, bright complex,, aftertaste, creamy mf, balance, perfectly, fruit in aftertaste, sugar cane, all through hot to cold, better as cool, |88.38999938964844|91.62|3.2300006103515666|https://cupofexcellence.org/directory/wpbdp_category/honduras-2017/|15.199998999999998|-86.241905
2009|Bolivia|Valentin Choquehuanca Aduviri|floral, jasmine, passionfruit, mango, green apple, blackberry, plum, peach, coffee cherry, butter, spice, apricot, cherry, honey, caramel, red currantlike, crisp, juicy, grapelike, clarity, silky body, creamy mouthfeel, black currantlike, |88.6500015258789|91.62|2.9699984741210983|https://cupofexcellence.org/directory/wpbdp_category/bolivia-2009/|-16.290154|-63.588653
2017|Honduras|Jorge Arturo Benitez Miranda|cake, white wine Melon, hibiscus, white grape, machine cherry, black cherry passion, manor peach, bright complex,, aftertaste, creamy mf, balance, perfectly, fruit in aftertaste, sugar cane, all through hot to cold, better as cool, |88.38999938964844|91.62|3.2300006103515666|https://cupofexcellence.org/directory/wpbdp_category/honduras-2017/|15.199998999999998|-86.241905
2019|Colombia|Jose Alden Montero Muñoz|Intense rose, bergamot, perfume, fig, raisin, red berries, toffee, dried cherries, orange, black berry, black currant, guava, Complex, intense, structured, Smooth, juicy, rich, bright, syrupy, silky, great aromatics, |90.63999938964844|91.61|0.970000610351562|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2019/|4.570868|-74.297333
2019|Colombia|Jose Alden Montero Muñoz|Intense rose, bergamot, perfume, fig, raisin, red berries, toffee, dried cherries, orange, black berry, black currant, guava, Complex, intense, structured, Smooth, juicy, rich, bright, syrupy, silky, great aromatics, |90.63999938964844|91.61|0.970000610351562|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2019/|4.570868|-74.297333
2008|Colombia|Derley Diaz Osorio|Aroma sweet , complex , fruit , melon , apricot , chestnut , berries , tobacco , chocolate , citric , toast , figs , jasmine , vanilla , sweet almond  Flavor complex , caramel , chocolate , lemon , honey , spice , marmalade , red wine , blueberry , apricot , orange , red apple , almond , plum , flowers   Mouthfeel smooth , creamy , rich , elegant , round , soft , velvety , bold , citric , viscous , crisp , Citric , crispy , Very consistent all the way through , multi dimensional ,brilliant , sweet , malic , sweet lemon , grape like , |91.47000122070312|91.61|0.13999877929687446|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2008/|4.570868|-74.297333
2018|El Salvador|Margarita Lucia Diaz De Lopez|Meyer lemon, bergamot, golden currant, jasmine, caramel, roses, tropical fruits, sugarcane, berry, spice, Refined, transparent, complex, bright, crisp, structured, Smooth, silky, velvety, bright, exotic, |89.66999816894531|91.6|1.9300018310546816|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2018/|13.794185|-88.89653
2018|El Salvador|Margarita Lucia Diaz De Lopez|Meyer lemon, bergamot, golden currant, jasmine, caramel, roses, tropical fruits, sugarcane, berry, spice, Refined, transparent, complex, bright, crisp, structured, Smooth, silky, velvety, bright, exotic, |89.66999816894531|91.6|1.9300018310546816|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2018/|13.794185|-88.89653
